Whisk_Name,URL,Num_Revs,Brand,Cost,Age,ABV,Flavor,Profile
THE MACALLAN SIENNA 1824 SERIES,https://distiller.com/spirits/the-macallan-sienna-1824-series,217,The Macallan,spirit-cost cost-4,NAS,43.0,FRUITY & VANILLA,"{""smoky"":0,""peaty"":0,""spicy"":40,""herbal"":0,""oily"":0,""full_bodied"":55,""rich"":60,""sweet"":60,""briny"":0,""salty"":0,""vanilla"":60,""tart"":40,""fruity"":60,""floral"":50}"
MCCLELLAND'S SINGLE MALT HIGHLAND,https://distiller.com/spirits/mcclelland-s-single-malt-highland,216,McClelland's,spirit-cost cost-2,,40.0,SWEET,"{""smoky"":10,""peaty"":0,""spicy"":20,""herbal"":15,""oily"":0,""full_bodied"":50,""rich"":50,""sweet"":70,""briny"":0,""salty"":0,""vanilla"":15,""tart"":10,""fruity"":25,""floral"":20}"
MACALLAN CLASSIC CUT (2017 RELEASE),https://distiller.com/spirits/the-macallan-classic-cut,212,The Macallan,spirit-cost cost-4,NAS,58.4,RICH & FULL BODIED,"{""smoky"":10,""peaty"":0,""spicy"":60,""herbal"":25,""oily"":50,""full_bodied"":60,""rich"":65,""sweet"":40,""briny"":10,""salty"":5,""vanilla"":55,""tart"":10,""fruity"":25,""floral"":20}"
BUNNAHABHAIN STIÙIREADAIR,https://distiller.com/spirits/bunnahabhain-stiuireadair,218,,spirit-cost cost-2,NAS,46.3,NA,NA
OLD PULTENEY 21 YEAR,https://distiller.com/spirits/old-pulteney-21-year,206,Old Pulteney,spirit-cost cost-4,21 YEAR,46.0,RICH & FULL BODIED,"{""smoky"":30,""peaty"":25,""spicy"":10,""herbal"":5,""oily"":20,""full_bodied"":85,""rich"":90,""sweet"":75,""briny"":40,""salty"":25,""vanilla"":35,""tart"":0,""fruity"":40,""floral"":0}"
GLENMORANGIE NECTAR D'OR SAUTERNES CASK FINISH,https://distiller.com/spirits/glenmorangie-nectar-d-or-sauternes-cask-finish,215,Glenmorangie,spirit-cost cost-3,NAS,46.0,SWEET & RICH,"{""smoky"":0,""peaty"":0,""spicy"":20,""herbal"":25,""oily"":55,""full_bodied"":60,""rich"":65,""sweet"":65,""briny"":15,""salty"":5,""vanilla"":60,""tart"":15,""fruity"":25,""floral"":30}"
DALMORE CIGAR MALT,https://distiller.com/spirits/dalmore-cigar-malt,203,The Dalmore,spirit-cost cost-3,NAS,43.0,FRUITY & SWEET,"{""smoky"":20,""peaty"":0,""spicy"":60,""herbal"":60,""oily"":20,""full_bodied"":60,""rich"":60,""sweet"":60,""briny"":0,""salty"":0,""vanilla"":50,""tart"":30,""fruity"":70,""floral"":10}"
ARRAN 14 YEAR,https://distiller.com/spirits/arran-14-year,214,Arran,spirit-cost cost-3,14,46.0,FLORAL & FRUITY,"{""smoky"":10,""peaty"":0,""spicy"":60,""herbal"":20,""oily"":20,""full_bodied"":70,""rich"":60,""sweet"":70,""briny"":50,""salty"":50,""vanilla"":60,""tart"":20,""fruity"":90,""floral"":90}"
TOMINTOUL 16 YEAR,https://distiller.com/spirits/tomintoul-16-year,199,Tomintoul,spirit-cost cost-3,16,40.0,FRUITY & SWEET,"{""smoky"":30,""peaty"":0,""spicy"":70,""herbal"":30,""oily"":30,""full_bodied"":60,""rich"":60,""sweet"":70,""briny"":0,""salty"":10,""vanilla"":60,""tart"":40,""fruity"":70,""floral"":30}"
THE MACALLAN EDITION NO. 4,https://distiller.com/spirits/the-macallan-edition-no-4,204,The Macallan,spirit-cost cost-4,NAS,48.4,RICH & FULL BODIED,"{""smoky"":0,""peaty"":0,""spicy"":40,""herbal"":10,""oily"":60,""full_bodied"":90,""rich"":100,""sweet"":80,""briny"":0,""salty"":0,""vanilla"":50,""tart"":30,""fruity"":70,""floral"":30}"
GLENGLASSAUGH EVOLUTION,https://distiller.com/spirits/glenglassaugh-evolution,201,Glenglassaugh,spirit-cost cost-3,NAS,50.0,RICH & FULL BODIED,"{""smoky"":25,""peaty"":15,""spicy"":5,""herbal"":10,""oily"":0,""full_bodied"":65,""rich"":70,""sweet"":60,""briny"":0,""salty"":10,""vanilla"":25,""tart"":5,""fruity"":25,""floral"":10}"
GRANGESTONE BOURBON CASK SINGLE MALT,https://distiller.com/spirits/grangestone-bourbon-cask-single-malt,192,Grangestone,spirit-cost cost-2,NAS,40.0,NA,NA
ARRAN AMARONE CASK FINISH SINGLE MALT,https://distiller.com/spirits/arran-amarone-cask-finish-single-malt,190,Arran,spirit-cost cost-3,NAS,50.0,FRUITY & SWEET,"{""smoky"":0,""peaty"":0,""spicy"":40,""herbal"":20,""oily"":30,""full_bodied"":60,""rich"":60,""sweet"":70,""briny"":0,""salty"":20,""vanilla"":40,""tart"":40,""fruity"":90,""floral"":50}"
THE GLENLIVET 25 YEAR,https://distiller.com/spirits/the-glenlivet-25-year,187,The Glenlivet,spirit-cost cost-5,25,43.0,FRUITY & SWEET,"{""smoky"":10,""peaty"":0,""spicy"":60,""herbal"":20,""oily"":20,""full_bodied"":60,""rich"":60,""sweet"":70,""briny"":0,""salty"":0,""vanilla"":60,""tart"":30,""fruity"":80,""floral"":30}"
GLENMORANGIE DUTHAC,https://distiller.com/spirits/glenmorangie-duthac,191,Glenmorangie,spirit-cost cost-3,NAS,43.0,RICH & SWEET,"{""smoky"":30,""peaty"":0,""spicy"":60,""herbal"":20,""oily"":40,""full_bodied"":80,""rich"":90,""sweet"":80,""briny"":0,""salty"":20,""vanilla"":70,""tart"":30,""fruity"":70,""floral"":70}"
BRUICHLADDICH BLACK ART 1990 04.1 EDITION 23 YEAR,https://distiller.com/spirits/bruichladdich-black-art-4-1990,198,Bruichladdich,spirit-cost cost-5,23 YEAR,49.2,FRUITY & SWEET,"{""smoky"":20,""peaty"":0,""spicy"":60,""herbal"":10,""oily"":40,""full_bodied"":80,""rich"":60,""sweet"":80,""briny"":10,""salty"":20,""vanilla"":30,""tart"":50,""fruity"":100,""floral"":30}"
THE MACALLAN CASK STRENGTH,https://distiller.com/spirits/the-macallan-cask-strength,183,The Macallan,spirit-cost cost-4,NAS,58.6,FRUITY & SWEET,"{""smoky"":30,""peaty"":0,""spicy"":40,""herbal"":20,""oily"":40,""full_bodied"":70,""rich"":60,""sweet"":70,""briny"":10,""salty"":10,""vanilla"":40,""tart"":30,""fruity"":70,""floral"":10}"
AUCHENTOSHAN CLASSIC,https://distiller.com/spirits/auchentoshan-classic,181,Auchentoshan,spirit-cost cost-2,NAS,40.0,FRUITY & VANILLA,"{""smoky"":20,""peaty"":0,""spicy"":30,""herbal"":30,""oily"":30,""full_bodied"":50,""rich"":50,""sweet"":70,""briny"":0,""salty"":0,""vanilla"":70,""tart"":40,""fruity"":80,""floral"":40}"
GLENFIDDICH 14 YEAR RICH OAK,https://distiller.com/spirits/glenfiddich-rich-oak,187,Glenfiddich,spirit-cost cost-2,14 YEAR,40.0,FRUITY & SWEET,"{""smoky"":0,""peaty"":0,""spicy"":60,""herbal"":50,""oily"":30,""full_bodied"":40,""rich"":50,""sweet"":65,""briny"":0,""salty"":0,""vanilla"":60,""tart"":40,""fruity"":70,""floral"":20}"
BRUICHLADDICH ISLAY BARLEY ROCKSIDE FARM 2007,https://distiller.com/spirits/bruichladdich-islay-barley-rockside-farm-2007,184,Bruichladdich,spirit-cost cost-3,NAS,50.0,FRUITY & SWEET,"{""smoky"":40,""peaty"":10,""spicy"":65,""herbal"":75,""oily"":30,""full_bodied"":60,""rich"":60,""sweet"":75,""briny"":50,""salty"":35,""vanilla"":60,""tart"":65,""fruity"":80,""floral"":45}"
GLENFIDDICH 12 YEAR,https://distiller.com/spirits/glenfiddich-12,5508,Glenfiddich,spirit-cost cost-2,12 YEAR,40.0,FRUITY & VANILLA,"{""smoky"":20,""peaty"":10,""spicy"":40,""herbal"":30,""oily"":30,""full_bodied"":60,""rich"":60,""sweet"":60,""briny"":10,""salty"":20,""vanilla"":70,""tart"":50,""fruity"":70,""floral"":50}"
THE BALVENIE DOUBLEWOOD 12 YEAR,https://distiller.com/spirits/the-balvenie-doublewood-12-year,5494,The Balvenie,spirit-cost cost-3,12 YEAR,40.0,FRUITY & VANILLA,"{""smoky"":30,""peaty"":0,""spicy"":30,""herbal"":10,""oily"":20,""full_bodied"":70,""rich"":70,""sweet"":70,""briny"":10,""salty"":10,""vanilla"":70,""tart"":40,""fruity"":70,""floral"":30}"
THE GLENLIVET 12 YEAR,https://distiller.com/spirits/the-glenlivet-12-year,5402,The Glenlivet,spirit-cost cost-2,12 YEAR,40.0,VANILLA & FRUITY,"{""smoky"":30,""peaty"":10,""spicy"":40,""herbal"":20,""oily"":30,""full_bodied"":50,""rich"":50,""sweet"":60,""briny"":10,""salty"":10,""vanilla"":70,""tart"":60,""fruity"":60,""floral"":10}"
THE MACALLAN 12 YEAR SHERRY OAK CASK,https://distiller.com/spirits/the-macallan-12,5126,The Macallan,spirit-cost cost-3,12 YEAR,43.0,FRUITY & SWEET,"{""smoky"":30,""peaty"":10,""spicy"":50,""herbal"":10,""oily"":20,""full_bodied"":70,""rich"":80,""sweet"":80,""briny"":10,""salty"":20,""vanilla"":60,""tart"":30,""fruity"":80,""floral"":50}"
GLENMORANGIE THE ORIGINAL 10 YEAR,https://distiller.com/spirits/glenmorangie-original,4794,Glenmorangie,spirit-cost cost-2,10 YEAR,40.0,FRUITY & VANILLA,"{""smoky"":20,""peaty"":10,""spicy"":30,""herbal"":20,""oily"":30,""full_bodied"":60,""rich"":60,""sweet"":70,""briny"":20,""salty"":10,""vanilla"":70,""tart"":60,""fruity"":80,""floral"":50}"
THE BALVENIE CARIBBEAN CASK 14 YEAR,https://distiller.com/spirits/the-balvenie-caribbean-cask-14-year,3496,The Balvenie,spirit-cost cost-3,14 YEAR,43.0,FRUITY & SWEET,"{""smoky"":30,""peaty"":10,""spicy"":60,""herbal"":30,""oily"":30,""full_bodied"":70,""rich"":70,""sweet"":80,""briny"":10,""salty"":10,""vanilla"":70,""tart"":40,""fruity"":80,""floral"":30}"
DALMORE 12 YEAR,https://distiller.com/spirits/dalmore-12,2464,The Dalmore,spirit-cost cost-3,12 YEAR,40.0,SWEET & FRUITY,"{""smoky"":40,""peaty"":10,""spicy"":50,""herbal"":20,""oily"":40,""full_bodied"":60,""rich"":60,""sweet"":80,""briny"":10,""salty"":10,""vanilla"":60,""tart"":30,""fruity"":70,""floral"":30}"
ABERLOUR A'BUNADH,https://distiller.com/spirits/aberlour-a-bunadh,2379,Aberlour,spirit-cost cost-3,NAS,60.2,FRUITY & RICH,"{""smoky"":30,""peaty"":0,""spicy"":80,""herbal"":10,""oily"":40,""full_bodied"":70,""rich"":80,""sweet"":70,""briny"":10,""salty"":10,""vanilla"":70,""tart"":20,""fruity"":80,""floral"":30}"
GLENMORANGIE LASANTA SHERRY CASK FINISH 12 YEAR,https://distiller.com/spirits/glenmorangie-lasanta,2320,Glenmorangie,spirit-cost cost-3,12 YEAR,43.0,FRUITY & SWEET,"{""smoky"":30,""peaty"":10,""spicy"":70,""herbal"":20,""oily"":40,""full_bodied"":50,""rich"":70,""sweet"":80,""briny"":10,""salty"":20,""vanilla"":70,""tart"":50,""fruity"":80,""floral"":50}"
GLENFIDDICH 15 YEAR SOLERA RESERVE,https://distiller.com/spirits/glenfiddich-15-solera-reserve,2257,Glenfiddich,spirit-cost cost-3,15 YEAR,40.0,FRUITY & SWEET,"{""smoky"":50,""peaty"":10,""spicy"":60,""herbal"":10,""oily"":40,""full_bodied"":70,""rich"":70,""sweet"":80,""briny"":10,""salty"":10,""vanilla"":70,""tart"":30,""fruity"":80,""floral"":20}"
GLENMORANGIE QUINTA RUBAN 12 YEAR,https://distiller.com/spirits/glenmorangie-quinta-ruban,2193,Glenmorangie,spirit-cost cost-3,12 YEAR,46.0,SWEET & FRUITY,"{""smoky"":30,""peaty"":10,""spicy"":60,""herbal"":20,""oily"":40,""full_bodied"":60,""rich"":80,""sweet"":90,""briny"":10,""salty"":30,""vanilla"":70,""tart"":50,""fruity"":80,""floral"":30}"
THE GLENLIVET 18 YEAR,https://distiller.com/spirits/the-glenlivet-18-year,2181,The Glenlivet,spirit-cost cost-3,18,43.0,FRUITY & SWEET,"{""smoky"":20,""peaty"":0,""spicy"":50,""herbal"":0,""oily"":20,""full_bodied"":70,""rich"":70,""sweet"":80,""briny"":0,""salty"":0,""vanilla"":60,""tart"":50,""fruity"":80,""floral"":30}"
ABERFELDY 12 YEAR,https://distiller.com/spirits/aberfeldy-12,2187,Aberfeldy,spirit-cost cost-2,12 YEAR,40.0,FRUITY & VANILLA,"{""smoky"":20,""peaty"":10,""spicy"":40,""herbal"":10,""oily"":20,""full_bodied"":60,""rich"":70,""sweet"":70,""briny"":10,""salty"":10,""vanilla"":70,""tart"":40,""fruity"":80,""floral"":30}"
GLENFIDDICH 18 YEAR,https://distiller.com/spirits/glenfiddich-18,2051,Glenfiddich,spirit-cost cost-4,18 YEAR,40.0,SWEET & FRUITY,"{""smoky"":40,""peaty"":10,""spicy"":50,""herbal"":20,""oily"":40,""full_bodied"":70,""rich"":80,""sweet"":90,""briny"":10,""salty"":30,""vanilla"":70,""tart"":40,""fruity"":80,""floral"":60}"
GLENMORANGIE NECTAR D'OR 12 YEAR,https://distiller.com/spirits/glenmorangie-nectar-d-or,1947,Glenmorangie,spirit-cost cost-3,12 YEAR,46.0,SWEET & FRUITY,"{""smoky"":10,""peaty"":0,""spicy"":60,""herbal"":40,""oily"":30,""full_bodied"":70,""rich"":80,""sweet"":100,""briny"":0,""salty"":10,""vanilla"":80,""tart"":50,""fruity"":90,""floral"":60}"
BRUICHLADDICH THE CLASSIC LADDIE SCOTTISH BARLEY,https://distiller.com/spirits/bruichladdich-the-classic-laddie,1962,Bruichladdich,spirit-cost cost-3,NAS,50.0,RICH & FULL BODIED,"{""smoky"":66,""peaty"":0,""spicy"":52,""herbal"":59,""oily"":77,""full_bodied"":79,""rich"":80,""sweet"":77,""briny"":67,""salty"":68,""vanilla"":74,""tart"":48,""fruity"":78,""floral"":72}"
GLENDRONACH ORIGINAL 12 YEAR,https://distiller.com/spirits/glendronach-original-12-year,1967,GlenDronach,spirit-cost cost-3,12 YEAR,43.0,FRUITY & VANILLA,"{""smoky"":20,""peaty"":0,""spicy"":50,""herbal"":40,""oily"":50,""full_bodied"":60,""rich"":60,""sweet"":60,""briny"":0,""salty"":20,""vanilla"":60,""tart"":40,""fruity"":70,""floral"":30}"
ABERLOUR 12 YEAR DOUBLE CASK MATURED,https://distiller.com/spirits/aberlour-12-year-double-cask-matured,1881,Aberlour,spirit-cost cost-2,12,43.0,FRUITY & SWEET,"{""smoky"":30,""peaty"":0,""spicy"":50,""herbal"":20,""oily"":20,""full_bodied"":70,""rich"":70,""sweet"":70,""briny"":10,""salty"":10,""vanilla"":50,""tart"":40,""fruity"":80,""floral"":30}"
THE GLENLIVET 15 YEAR FRENCH OAK RESERVE,https://distiller.com/spirits/the-glenlivet-15-french-oak-reserve,1871,The Glenlivet,spirit-cost cost-3,15 YEAR,40.0,VANILLA & SPICY,"{""smoky"":20,""peaty"":10,""spicy"":70,""herbal"":20,""oily"":30,""full_bodied"":50,""rich"":50,""sweet"":20,""briny"":10,""salty"":10,""vanilla"":70,""tart"":40,""fruity"":60,""floral"":30}"
THE GLENLIVET FOUNDER'S RESERVE,https://distiller.com/spirits/the-glenlivet-founder-s-reserve,1795,The Glenlivet,spirit-cost cost-2,NAS,40.0,FRUITY & SWEET,"{""smoky"":0,""peaty"":0,""spicy"":20,""herbal"":20,""oily"":10,""full_bodied"":35,""rich"":35,""sweet"":60,""briny"":0,""salty"":0,""vanilla"":40,""tart"":20,""fruity"":70,""floral"":10}"
OLD PULTENEY 12 YEAR,https://distiller.com/spirits/old-pulteney-single-malt-12,1800,Old Pulteney,spirit-cost cost-2,12 YEAR,40.0,FRUITY,"{""smoky"":15,""peaty"":0,""spicy"":30,""herbal"":35,""oily"":15,""full_bodied"":40,""rich"":40,""sweet"":40,""briny"":35,""salty"":35,""vanilla"":25,""tart"":45,""fruity"":55,""floral"":35}"
AUCHENTOSHAN THREE WOOD,https://distiller.com/spirits/auchentoshan-three-wood,1720,Auchentoshan,spirit-cost cost-3,N/A,43.0,SWEET & FRUITY,"{""smoky"":50,""peaty"":10,""spicy"":50,""herbal"":20,""oily"":30,""full_bodied"":60,""rich"":80,""sweet"":90,""briny"":10,""salty"":30,""vanilla"":50,""tart"":40,""fruity"":80,""floral"":30}"
THE MACALLAN 18 YEAR SHERRY OAK CASK,https://distiller.com/spirits/the-macallan-18,1613,The Macallan,spirit-cost cost-5,18 YEAR,43.0,FRUITY & SWEET,"{""smoky"":30,""peaty"":0,""spicy"":40,""herbal"":10,""oily"":30,""full_bodied"":70,""rich"":80,""sweet"":80,""briny"":0,""salty"":10,""vanilla"":60,""tart"":20,""fruity"":90,""floral"":10}"
THE MACALLAN DOUBLE CASK 12 YEAR,https://distiller.com/spirits/the-macallan-double-cask-12-year,1550,The Macallan,spirit-cost cost-3,12 YEAR,43.0,RICH & FULL BODIED,"{""smoky"":0,""peaty"":0,""spicy"":40,""herbal"":0,""oily"":60,""full_bodied"":70,""rich"":70,""sweet"":60,""briny"":0,""salty"":0,""vanilla"":50,""tart"":40,""fruity"":60,""floral"":10}"
GLENMORANGIE 18 YEAR,https://distiller.com/spirits/glenmorangie-18,1469,Glenmorangie,spirit-cost cost-4,18 YEAR,43.0,FRUITY & SWEET,"{""smoky"":20,""peaty"":0,""spicy"":40,""herbal"":10,""oily"":40,""full_bodied"":80,""rich"":80,""sweet"":80,""briny"":0,""salty"":0,""vanilla"":70,""tart"":30,""fruity"":90,""floral"":40}"
AUCHENTOSHAN 12 YEAR,https://distiller.com/spirits/auchentoshan-12-year,1433,Auchentoshan,spirit-cost cost-2,12 YEAR,40.0,FRUITY & VANILLA,"{""smoky"":20,""peaty"":10,""spicy"":40,""herbal"":30,""oily"":30,""full_bodied"":60,""rich"":60,""sweet"":70,""briny"":10,""salty"":10,""vanilla"":70,""tart"":50,""fruity"":80,""floral"":40}"
GLENFIDDICH 14 YEAR BOURBON BARREL RESERVE,https://distiller.com/spirits/glenfiddich-14-year-bourbon-barrel-reserve,1310,Glenfiddich,spirit-cost cost-3,14 YEAR,43.0,RICH & VANILLA,"{""smoky"":20,""peaty"":0,""spicy"":30,""herbal"":0,""oily"":20,""full_bodied"":60,""rich"":70,""sweet"":60,""briny"":0,""salty"":0,""vanilla"":60,""tart"":10,""fruity"":40,""floral"":10}"
CARDHU 12 YEAR,https://distiller.com/spirits/cardhu-12-year-old,1142,Cardhu,spirit-cost cost-2,12 YEAR,40.0,SWEET & FRUITY,"{""smoky"":10,""peaty"":10,""spicy"":30,""herbal"":40,""oily"":30,""full_bodied"":60,""rich"":60,""sweet"":70,""briny"":10,""salty"":10,""vanilla"":60,""tart"":50,""fruity"":60,""floral"":50}"
AUCHENTOSHAN AMERICAN OAK,https://distiller.com/spirits/auchentoshan-american-oak,1153,Auchentoshan,spirit-cost cost-2,NAS,40.0,FRUITY & VANILLA,"{""smoky"":30,""peaty"":0,""spicy"":50,""herbal"":30,""oily"":30,""full_bodied"":50,""rich"":50,""sweet"":60,""briny"":0,""salty"":0,""vanilla"":60,""tart"":50,""fruity"":70,""floral"":30}"
THE BALVENIE PORTWOOD 21 YEAR,https://distiller.com/spirits/the-balvenie-portwood-21,1018,The Balvenie,spirit-cost cost-5,21 YEAR,40.0,FULL BODIED & FRUITY,"{""smoky"":30,""peaty"":10,""spicy"":60,""herbal"":20,""oily"":20,""full_bodied"":80,""rich"":70,""sweet"":70,""briny"":10,""salty"":10,""vanilla"":40,""tart"":30,""fruity"":70,""floral"":60}"
GLENKINCHIE 12 YEAR,https://distiller.com/spirits/glenkinchie-12,1010,Glenkinchie,spirit-cost cost-2,12 YEAR,43.0,FLORAL & FRUITY,"{""smoky"":20,""peaty"":10,""spicy"":50,""herbal"":40,""oily"":20,""full_bodied"":50,""rich"":50,""sweet"":60,""briny"":10,""salty"":20,""vanilla"":50,""tart"":50,""fruity"":70,""floral"":70}"
GLENMORANGIE SIGNET,https://distiller.com/spirits/glenmorangie-signet,928,Glenmorangie,spirit-cost cost-5,NAS,46.0,FRUITY & SWEET,"{""smoky"":20,""peaty"":0,""spicy"":70,""herbal"":20,""oily"":20,""full_bodied"":70,""rich"":70,""sweet"":80,""briny"":0,""salty"":0,""vanilla"":50,""tart"":40,""fruity"":80,""floral"":20}"
THE BALVENIE DOUBLEWOOD 17 YEAR,https://distiller.com/spirits/balvenie-doublewood-17,918,The Balvenie,spirit-cost cost-4,17 YEAR,43.0,RICH & FULL BODIED,"{""smoky"":20,""peaty"":0,""spicy"":50,""herbal"":10,""oily"":20,""full_bodied"":80,""rich"":80,""sweet"":70,""briny"":0,""salty"":0,""vanilla"":70,""tart"":40,""fruity"":70,""floral"":30}"
TOMATIN 12 YEAR,https://distiller.com/spirits/tomatin-12-year,904,Tomatin,spirit-cost cost-2,12,43.0,SPICY,"{""smoky"":30,""peaty"":10,""spicy"":60,""herbal"":50,""oily"":40,""full_bodied"":40,""rich"":40,""sweet"":50,""briny"":0,""salty"":20,""vanilla"":30,""tart"":50,""fruity"":40,""floral"":50}"
THE MACALLAN FINE OAK 15 YEAR,https://distiller.com/spirits/the-macallan-fine-oak-15,868,The Macallan,spirit-cost cost-4,15 YEAR,43.0,FRUITY & VANILLA,"{""smoky"":20,""peaty"":0,""spicy"":50,""herbal"":20,""oily"":40,""full_bodied"":60,""rich"":60,""sweet"":60,""briny"":10,""salty"":10,""vanilla"":60,""tart"":40,""fruity"":70,""floral"":20}"
GLENFARCLAS 12 YEAR,https://distiller.com/spirits/glenfarclas-12,871,Glenfarclas,spirit-cost cost-3,12 YEAR,43.0,FRUITY & SWEET,"{""smoky"":40,""peaty"":10,""spicy"":40,""herbal"":30,""oily"":40,""full_bodied"":60,""rich"":60,""sweet"":70,""briny"":10,""salty"":20,""vanilla"":40,""tart"":40,""fruity"":70,""floral"":50}"
DALMORE 15 YEAR,https://distiller.com/spirits/dalmore-15,865,The Dalmore,spirit-cost cost-4,15 YEAR,40.0,FRUITY & SWEET,"{""smoky"":30,""peaty"":10,""spicy"":60,""herbal"":30,""oily"":10,""full_bodied"":70,""rich"":80,""sweet"":80,""briny"":10,""salty"":10,""vanilla"":60,""tart"":30,""fruity"":90,""floral"":20}"
THE BALVENIE SINGLE BARREL 12 YEAR,https://distiller.com/spirits/the-balvenie-single-barrel-12-year,812,The Balvenie,spirit-cost cost-3,12 YEARS,47.8,FRUITY & SWEET,"{""smoky"":10,""peaty"":0,""spicy"":10,""herbal"":0,""oily"":0,""full_bodied"":60,""rich"":60,""sweet"":70,""briny"":0,""salty"":0,""vanilla"":10,""tart"":0,""fruity"":70,""floral"":5}"
ABERLOUR 16 YEAR DOUBLE CASK MATURED,https://distiller.com/spirits/aberlour-16-year-old,852,Aberlour,spirit-cost cost-3,16 YEAR,43.0,RICH & FULL BODIED,"{""smoky"":12,""peaty"":12,""spicy"":68,""herbal"":54,""oily"":65,""full_bodied"":83,""rich"":85,""sweet"":81,""briny"":56,""salty"":54,""vanilla"":78,""tart"":35,""fruity"":78,""floral"":59}"
THE MACALLAN RARE CASK,https://distiller.com/spirits/macallan-rare-cask,785,The Macallan,spirit-cost cost-5,NAS,43.0,RICH & FULL BODIED,"{""smoky"":5,""peaty"":0,""spicy"":25,""herbal"":5,""oily"":15,""full_bodied"":85,""rich"":85,""sweet"":80,""briny"":0,""salty"":0,""vanilla"":35,""tart"":10,""fruity"":40,""floral"":10}"
GLENFIDDICH IPA EXPERIMENT,https://distiller.com/spirits/glenfiddich-ipa-experiment,722,Glenfiddich,spirit-cost cost-3,NAS,43.0,FLORAL & HERBAL,"{""smoky"":10,""peaty"":0,""spicy"":60,""herbal"":70,""oily"":40,""full_bodied"":40,""rich"":60,""sweet"":50,""briny"":0,""salty"":0,""vanilla"":40,""tart"":40,""fruity"":50,""floral"":70}"
JURA ORIGIN 10 YEAR,https://distiller.com/spirits/jura-origin-10,690,Jura,spirit-cost cost-2,10 YEAR,40.0,SWEET & FRUITY,"{""smoky"":20,""peaty"":10,""spicy"":50,""herbal"":50,""oily"":40,""full_bodied"":50,""rich"":40,""sweet"":70,""briny"":10,""salty"":30,""vanilla"":50,""tart"":60,""fruity"":60,""floral"":50}"
THE BALVENIE SINGLE BARREL 15 YEAR,https://distiller.com/spirits/the-balvenie-single-barrel-15,689,The Balvenie,spirit-cost cost-4,15 YEAR,47.8,FRUITY & SWEET,"{""smoky"":30,""peaty"":20,""spicy"":60,""herbal"":20,""oily"":40,""full_bodied"":60,""rich"":60,""sweet"":70,""briny"":10,""salty"":10,""vanilla"":60,""tart"":50,""fruity"":70,""floral"":40}"
CRAIGELLACHIE 13 YEAR,https://distiller.com/spirits/craigellachie-13,709,Craigellachie,spirit-cost cost-3,13 YEAR,46.0,SWEET & SPICY,"{""smoky"":15,""peaty"":5,""spicy"":65,""herbal"":50,""oily"":15,""full_bodied"":45,""rich"":45,""sweet"":65,""briny"":5,""salty"":15,""vanilla"":35,""tart"":25,""fruity"":60,""floral"":20}"
THE GLENLIVET NÀDURRA 16 YEAR,https://distiller.com/spirits/the-glenlivet-16-nadurra,662,The Glenlivet,spirit-cost cost-3,16 YEAR,54.0,SPICY & RICH,"{""smoky"":40,""peaty"":10,""spicy"":80,""herbal"":60,""oily"":40,""full_bodied"":70,""rich"":70,""sweet"":60,""briny"":10,""salty"":10,""vanilla"":50,""tart"":50,""fruity"":60,""floral"":40}"
GLENFARCLAS 105 CASK STRENGTH,https://distiller.com/spirits/glenfarclas-105-cask-strength,686,Glenfarclas,spirit-cost cost-3,NAS,60.0,FRUITY & RICH,"{""smoky"":60,""peaty"":10,""spicy"":60,""herbal"":50,""oily"":20,""full_bodied"":60,""rich"":70,""sweet"":0,""briny"":10,""salty"":10,""vanilla"":40,""tart"":40,""fruity"":70,""floral"":20}"
